POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,abhishek sharma,236.5,9,0,2,40,31,4,0.0,0,SRH
2,jofra archer,234.5,10,15,107,1,0,4,1.0,0,RR
3,anshul kamboj,232.0,9,17,87,2,2,2,0.0,0,CSK
4,vaibhav sooryavanshi,230.0,10,0,0,35,37,0,0.0,0,RR
5,bhuvneshwar kumar,227.0,9,17,83,3,0,1,0.0,0,RCB
6,kagiso rabada,218.0,9,14,89,3,2,3,0.0,0,GT
7,k l rahul,213.5,9,0,0,42,24,2,0.5,0,DC
8,eshan malinga,191.0,9,15,67,0,0,1,1.5,0,SRH
9,prabhsimran singh,180.0,8,0,0,37,17,5,0.5,0,PBKS
10,jamie overton,180.0,8,10,48,13,6,1,0.0,0,CSK
11,virat kohli,179.0,9,0,0,42,15,5,0.0,0,RCB
12,jos buttler,179.0,9,0,0,33,15,11,1.5,0,GT
13,heinrich klaasen,177.5,9,0,0,32,18,9,0.0,0,SRH
14,nitish kumar reddy,176.5,9,6,35,12,14,7,0.0,0,SRH
15,prince yadav,176.0,7,13,77,0,0,2,0.0,0,LSG
16,shubman gill,175.5,8,0,0,34,17,6,1.0,0,GT
17,ishan kishan,174.5,9,0,0,35,16,5,1.0,1,SRH
18,sai sudharsan,169.5,9,0,0,33,17,3,1.0,0,GT
19,mohammed siraj,168.5,9,9,98,0,0,3,0.0,0,GT
20,dhruv jurel,168.0,10,0,0,29,11,14,1.5,1,RR
21,devdutt padikkal,164.5,9,0,0,27,18,10,0.0,0,RCB
22,sanju samson,164.0,9,0,0,35,15,3,0.0,1,CSK
23,rashid khan,161.5,9,10,71,4,0,3,0.0,0,GT
24,mohammad shami,158.5,8,7,89,2,3,2,0.0,0,LSG
25,yashasvi jaiswal,153.0,10,0,0,36,14,2,0.0,0,RR
26,nandre burger,150.5,10,9,85,0,0,1,0.0,0,RR
27,ryan rickelton,150.0,7,0,0,19,25,2,0.0,0,MI
28,priyansh arya,149.5,7,0,0,21,26,0,0.0,0,PBKS
29,prasidh krishna,149.0,7,12,53,0,0,1,0.5,0,GT
30,shreyas iyer,144.0,8,0,0,18,22,4,0.0,0,PBKS
31,kartik tyagi,141.5,8,9,62,1,1,3,0.0,0,KKR
32,sunil narine,141.0,7,7,68,2,4,2,0.0,0,KKR
33,noor ahmad,138.5,9,9,59,0,1,4,0.0,0,CSK
34,donovan ferreira,137.5,9,1,1,20,16,7,0.0,0,RR
35,rajat patidar,135.0,9,0,0,14,24,4,0.0,0,RCB
36,ravi bishnoi,134.5,9,11,42,0,0,5,0.0,0,RR
37,cooper connolly,134.0,8,0,0,24,18,2,0.0,0,PBKS
38,ravindra jadeja,133.0,10,7,41,12,2,1,0.5,0,RR
39,josh hazlewood,131.0,6,8,62,0,0,4,0.0,0,RCB
40,krunal pandya,127.5,9,9,45,4,2,1,0.0,0,RCB
41,mohsin khan,127.0,4,9,49,0,0,2,0.0,0,LSG
42,vaibhav arora,127.0,8,9,58,0,0,1,0.5,0,KKR
43,arshdeep singh,126.5,8,8,60,0,0,3,0.0,0,PBKS
44,am ghazanfar,126.0,7,11,49,0,0,0,0.0,0,MI
45,travis head,124.0,9,0,0,26,16,0,0.0,0,SRH
46,nitish rana,122.5,7,0,7,24,10,3,1.0,0,DC
47,hardik pandya,121.0,8,4,34,16,4,2,0.0,0,MI
48,cameron green,120.0,8,2,18,16,10,4,0.0,0,KKR
49,riyan parag,114.0,10,2,5,16,12,4,0.0,0,RR
50,axar patel,112.5,9,8,44,3,0,2,0.0,0,DC
51,suyash sharma,110.0,8,7,61,0,0,0,0.0,0,RCB
52,harsh dubey,109.5,7,8,38,2,0,3,0.0,0,SRH
53,jasprit bumrah,107.0,9,3,74,1,0,1,1.0,0,MI
54,rinku singh,106.5,8,0,0,20,8,9,0.0,0,KKR
55,tilak varma,105.0,9,0,0,21,8,7,0.0,0,MI
56,naman dhir,105.0,9,0,0,22,9,5,0.0,0,MI
57,aiden markram,103.0,8,0,8,19,10,5,0.0,0,LSG
58,ruturaj gaikwad,102.5,9,0,0,22,8,4,0.5,0,CSK
59,lungisani ngidi,102.5,6,7,47,0,0,0,0.5,0,DC
60,mukesh kumar,102.5,7,5,53,0,0,3,1.0,0,DC
61,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
62,rishabh pant,99.5,8,0,0,18,6,8,1.5,0,LSG
63,sakib hussain,98.5,5,8,37,0,0,1,0.0,0,SRH
64,pathum nissanka,98.5,8,0,0,25,8,2,0.0,0,DC
65,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
66,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
67,sarfaraz khan,97.5,8,0,0,23,6,5,0.5,0,CSK
68,varun chakaravarthy,97.0,6,7,40,0,0,2,0.0,0,KKR
69,praful hinge,96.5,4,8,35,0,0,1,0.0,0,SRH
70,angkrish raghuvanshi,95.5,8,0,0,24,7,2,0.0,0,KKR
71,marco jansen,95.0,8,5,49,0,1,3,0.0,0,PBKS
72,brijesh sharma,94.5,7,7,43,0,0,1,0.0,0,RR
73,sameer rizvi,94.0,9,0,0,15,13,2,0.0,0,DC
74,mitchell marsh,94.0,8,0,0,18,11,3,0.0,0,LSG
75,xavier bartlett,94.0,7,5,38,0,1,7,0.0,0,PBKS
76,kuldeep yadav,93.0,8,7,39,0,0,2,0.0,0,DC
77,tim david,92.5,9,0,1,12,16,1,0.0,0,RCB
78,yuzvendra chahal,91.0,8,7,34,0,0,2,0.0,0,PBKS
79,shivang kumar,90.5,7,5,38,3,1,0,0.5,0,SRH
80,anukul roy,90.5,8,5,29,2,2,3,1.0,0,KKR
81,vyshak vijaykumar,89.0,7,6,37,0,0,0,1.0,0,PBKS
82,washington sundar,88.0,9,1,8,18,5,3,0.0,0,GT
83,tristan stubbs,83.0,9,0,0,16,7,5,0.0,0,DC
84,romario shepherd,83.0,9,5,21,3,4,1,0.0,0,RCB
85,t natarajan,82.0,9,5,39,0,0,2,0.0,0,DC
86,akeal hosein,80.5,4,6,33,0,0,1,0.0,0,CSK
87,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
88,rasikh dar,78.5,5,6,31,0,0,1,0.0,0,RCB
89,surya kumar yadav,78.0,9,0,0,21,5,2,0.0,0,MI
90,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
91,jason holder,76.5,3,3,30,1,3,5,0.0,0,GT
92,avesh khan,75.0,5,5,35,1,0,1,0.0,0,LSG
93,shivam dube,74.5,9,1,4,14,6,3,0.0,0,CSK
94,tushar deshpande,73.5,5,4,29,0,3,1,0.5,0,RR
95,mukul choudhary,72.5,8,0,0,9,12,2,0.0,0,LSG
96,ayush badoni,71.5,8,0,0,18,6,1,0.0,0,LSG
